a,b,theta,E,E_p,E_t,machine_type,status,file_name
13.3,4.0,62.0,-30.287711414974183,-10.780439822236076,-2.181707942625508,2,Done,BTBT_theta=62.0_a=13.3_b=4.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.0,61.0,-40.36347633134574,-4.745920880930498,-7.717908642371185,1,Done,BTBT_theta=61.0_a=6.2_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.0,61.5,-40.33202553074807,-4.71736917598173,-7.724321794696152,2,Done,BTBT_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
13.3,4.1,62.0,-29.86734246602282,-10.495129850460216,-2.2192706912755966,2,Done,BTBT_theta=62.0_a=13.3_b=4.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.3,62.0,-36.91347655421123,-4.155095115769655,-7.15082158066798,2,Done,BTBT_theta=62.0_a=6.5_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.9,61.0,-40.473855341784656,-4.953871420118958,-7.641528125386685,1,Done,BTBT_theta=61.0_a=6.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.9,61.5,-40.45398837467656,-4.866415351396427,-7.680289417970926,2,Done,BTBT_theta=61.5_a=6.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.0,62.0,-40.26849641883746,-4.678614158183336,-7.727817025617696,2,Done,BTBT_theta=62.0_a=6.2_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.9,61.5,-40.60756517294794,-4.82688849628903,-7.738447045092471,2,Done,BTBT_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.9,61.0,-40.60641055461019,-4.881318713771179,-7.7109432817669585,2,Done,BTBT_theta=61.0_a=6.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.1,62.0,-39.87273841025308,-4.678614158183336,-7.628877523471601,2,Done,BTBT_theta=62.0_a=6.2_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.9,61.5,-40.52720624115318,-4.71736917598173,-7.77311697229743,2,Done,BTBT_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.9,61.0,-40.51317511778325,-4.745920880930498,-7.755333338980563,2,Done,BTBT_theta=61.0_a=6.2_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.2,62.0,-39.35843121586368,-4.678614158183336,-7.500300724874251,2,Done,BTBT_theta=62.0_a=6.2_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.8,61.5,-40.21829561935738,-4.866415351396427,-7.621366229141131,2,Done,BTBT_theta=61.5_a=6.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.8,61.0,-40.17096881521866,-4.953871420118958,-7.565806493745185,2,Done,BTBT_theta=61.0_a=6.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.0,62.0,-39.92754513444379,-4.540254478575662,-7.7117590443231165,2,Done,BTBT_theta=62.0_a=6.3_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.8,61.5,-40.49970875261352,-4.82688849628903,-7.711482940008864,2,Done,BTBT_theta=61.5_a=6.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.8,61.0,-40.438965785782784,-4.881318713771179,-7.669082089560106,2,Done,BTBT_theta=61.0_a=6.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.0,62.0,-39.442630507051945,-4.361225875327364,-7.680044689099304,2,Done,BTBT_theta=62.0_a=6.4_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.8,61.5,-40.533757445868105,-4.71736917598173,-7.774754773476161,2,Done,BTBT_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.8,61.0,-40.46754259103909,-4.745920880930498,-7.743925207294524,2,Done,BTBT_theta=61.0_a=6.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.9,62.0,-40.568960757460445,-4.760021030902863,-7.76222967391368,2,Done,BTBT_theta=62.0_a=6.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.0,62.0,-40.419688678346574,-4.760021030902863,-7.724911654135212,2,Done,BTBT_theta=62.0_a=6.1_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.1,62.0,-40.1036244421266,-4.760021030902863,-7.645895595080219,2,Done,BTBT_theta=62.0_a=6.1_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.9,62.0,-40.5076781292446,-4.678614158183336,-7.787612453219481,2,Done,BTBT_theta=62.0_a=6.2_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,7.9,62.0,-40.25129009503871,-4.540254478575662,-7.792695284471847,2,Done,BTBT_theta=62.0_a=6.3_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.8,62.0,-40.21618718560785,-4.7636417634785175,-7.672225914662704,2,Done,BTBT_theta=62.0_a=6.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,7.9,62.0,-40.38651849934831,-4.7636417634785175,-7.714808743097819,2,Done,BTBT_theta=62.0_a=6.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.0,62.0,-40.33799942629412,-4.7636417634785175,-7.702678974834271,2,Done,BTBT_theta=62.0_a=6.0_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,7.8,62.0,-40.51921176491305,-4.760021030902863,-7.749792425776832,2,Done,BTBT_theta=62.0_a=6.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,7.8,62.0,-40.56525844801217,-4.678614158183336,-7.802007532911375,2,Done,BTBT_theta=62.0_a=6.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
