a,b,theta,E,E_p,E_t,machine_type,status,file_name
6.8,8.4,26.0,-29.18522654566914,-0.8210152587853372,-6.885799007024616,2,Done,BTBT_theta=26.0_a=6.8_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.3,25.5,-29.214330459479243,-0.8861570719163865,-6.860504078911617,1,Done,BTBT_theta=25.5_a=6.7_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.6,27.0,-32.423077744431794,-9.723386676982043,-3.244076097616926,1,Done,BTBT_theta=27.0_a=3.7_b=12.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,9.2,26.5,-27.59682303387672,-1.120538332266733,-6.338936592335813,2,Done,BTBT_theta=26.5_a=6.5_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.1,27.0,-28.105884245131165,-1.261326475534588,-6.395807823515497,1,Done,BTBT_theta=27.0_a=6.4_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.5,27.0,-37.66234698658809,-4.161809472599998,-7.334682010347024,2,Done,BTBT_theta=27.0_a=8.1_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.3,26.0,-29.28375816578045,-0.9036771508399396,-6.869100966025144,2,Done,BTBT_theta=26.0_a=6.7_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.3,25.5,-29.317329950165004,-0.8049259022809565,-6.926869536400773,1,Done,BTBT_theta=25.5_a=6.8_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.9,26.5,-28.087146796751767,-1.367319189477712,-6.338127104449086,2,Done,BTBT_theta=26.5_a=6.3_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.7,12.7,27.0,-32.29521630750969,-9.723386676982043,-3.2121107383864,1,Done,BTBT_theta=27.0_a=3.7_b=12.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.6,27.0,-36.9834690191783,-3.959682226646692,-7.266026141471229,2,Done,BTBT_theta=27.0_a=8.1_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.2,27.0,-27.88136116694659,-1.261326475534588,-6.339677053969353,1,Done,BTBT_theta=27.0_a=6.4_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.3,26.0,-29.3906733202748,-0.8210152587853372,-6.937160700676031,2,Done,BTBT_theta=26.0_a=6.8_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.9,26.5,-28.30756595963612,-1.2372677423991263,-6.458257618709467,2,Done,BTBT_theta=26.5_a=6.4_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.3,25.5,-29.24347202340141,-0.7318398125935346,-6.944948099553585,1,Done,BTBT_theta=25.5_a=6.9_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.3,27.0,-39.69414906669408,-4.479706038720906,-7.683684247313067,2,Done,BTBT_theta=27.0_a=7.8_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.5,27.0,-34.50519357575104,-10.606174019863827,-3.3232113840058446,1,Done,BTBT_theta=27.0_a=3.8_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.3,27.0,-27.61273668613285,-1.261326475534588,-6.272520933765918,1,Done,BTBT_theta=27.0_a=6.4_b=9.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.3,26.0,-29.320818906649947,-0.746705524623394,-6.95685196435079,2,Done,BTBT_theta=26.0_a=6.9_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.9,26.5,-28.35872057452798,-1.120538332266733,-6.529410977498628,2,Done,BTBT_theta=26.5_a=6.5_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.4,25.5,-28.961694933939725,-0.7318398125935346,-6.874503827188164,1,Done,BTBT_theta=25.5_a=6.9_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.4,27.0,-39.40956073161215,-4.339344601612538,-7.682717882096767,2,Done,BTBT_theta=27.0_a=7.8_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.4,26.0,-29.04099964769557,-0.746705524623394,-6.886897149612196,2,Done,BTBT_theta=26.0_a=6.9_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.7,27.0,-34.20951086236164,-10.606174019863827,-3.2492907056584954,1,Done,BTBT_theta=27.0_a=3.8_b=12.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.0,27.0,-28.179077011998743,-1.3935679330024868,-6.347985286498442,1,Done,BTBT_theta=27.0_a=6.3_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.8,26.5,-28.375010734423995,-1.2372677423991263,-6.475118812406436,2,Done,BTBT_theta=26.5_a=6.4_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.5,25.5,-28.650776278227568,-0.7318398125935346,-6.796774163260125,1,Done,BTBT_theta=25.5_a=6.9_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.5,27.0,-38.9824774232693,-4.161809472599998,-7.664714619517326,2,Done,BTBT_theta=27.0_a=7.8_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.5,26.0,-28.730808904394507,-0.746705524623394,-6.80934946378693,2,Done,BTBT_theta=26.0_a=6.9_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.5,27.0,-35.31074071209878,-10.908746792003512,-3.373311782022938,1,Done,BTBT_theta=27.0_a=3.9_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.8,26.5,-28.52521152794361,-1.120538332266733,-6.571033715852536,2,Done,BTBT_theta=26.5_a=6.5_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,9.0,27.0,-28.282314957119524,-1.261326475534588,-6.439915501512587,1,Done,BTBT_theta=27.0_a=6.4_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.2,25.5,-29.280620616860688,-0.8861570719163865,-6.877076618256979,1,Done,BTBT_theta=25.5_a=6.7_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.3,27.0,-39.52336594508961,-4.479706038720906,-7.640988466911949,2,Done,BTBT_theta=27.0_a=7.9_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.2,26.0,-29.34317081328481,-0.9036771508399396,-6.883954127901234,2,Done,BTBT_theta=26.0_a=6.7_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.8,26.5,-28.512146769557148,-1.0156876859255135,-6.62019284942653,2,Done,BTBT_theta=26.5_a=6.6_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.6,27.0,-35.14086120482534,-10.908746792003512,-3.3308419052045792,1,Done,BTBT_theta=27.0_a=3.9_b=12.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,9.0,27.0,-28.23648162698373,-1.1426141338888556,-6.487813339801505,1,Done,BTBT_theta=27.0_a=6.5_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.3,27.0,-39.18975652707741,-4.479706038720906,-7.557586112408899,2,Done,BTBT_theta=27.0_a=8.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.2,25.5,-29.48294239025563,-0.8049259022809565,-6.968272646423429,1,Done,BTBT_theta=25.5_a=6.8_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.2,26.0,-29.55111507652328,-0.8210152587853372,-6.97727113973815,2,Done,BTBT_theta=26.0_a=6.8_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.9,26.5,-28.26417991798371,-1.0156876859255135,-6.558201136533171,2,Done,BTBT_theta=26.5_a=6.6_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,9.1,27.0,-27.97902682377025,-1.1426141338888556,-6.423449638998136,1,Done,BTBT_theta=27.0_a=6.5_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.7,27.0,-34.933808005880564,-10.908746792003512,-3.279078605468385,1,Done,BTBT_theta=27.0_a=3.9_b=12.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.2,27.0,-39.67596382694319,-4.56805317173712,-7.634964370867237,2,Done,BTBT_theta=27.0_a=7.7_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.2,26.0,-29.565321902744472,-0.746705524623394,-7.017977713374421,2,Done,BTBT_theta=26.0_a=6.9_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.2,25.5,-29.491489076521248,-0.7318398125935346,-7.006952362833545,1,Done,BTBT_theta=25.5_a=6.9_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,9.0,26.5,-27.977859654463828,-1.0156876859255135,-6.4866210706532,2,Done,BTBT_theta=26.5_a=6.6_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.3,27.0,-39.67035388667136,-4.479706038720906,-7.677735452307388,2,Done,BTBT_theta=27.0_a=7.7_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.1,26.0,-29.6636903709732,-0.8210152587853372,-7.005414963350631,2,Done,BTBT_theta=26.0_a=6.8_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,9.2,27.0,-27.68148668250069,-1.1426141338888556,-6.349064603680745,1,Done,BTBT_theta=27.0_a=6.5_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.8,12.4,27.0,-34.58164939284325,-10.606174019863827,-3.342325338278897,1,Done,BTBT_theta=27.0_a=3.8_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.1,25.5,-29.602420293726027,-0.8049259022809565,-6.9981421222910285,1,Done,BTBT_theta=25.5_a=6.8_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.7,26.5,-28.37990531278774,-1.2372677423991263,-6.476342456997372,2,Done,BTBT_theta=26.5_a=6.4_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.1,26.0,-29.769061849918216,-0.746705524623394,-7.068912700167857,2,Done,BTBT_theta=26.0_a=6.9_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.4,27.0,-39.47798442095518,-4.339344601612538,-7.699823804432526,2,Done,BTBT_theta=27.0_a=7.7_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.9,27.0,-28.19536717189476,-1.3935679330024868,-6.352057826472446,1,Done,BTBT_theta=27.0_a=6.3_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.1,25.5,-29.700299304444343,-0.7318398125935346,-7.059154919814318,1,Done,BTBT_theta=25.5_a=6.9_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.4,27.0,-35.43707102537155,-10.908746792003512,-3.404894360341132,1,Done,BTBT_theta=27.0_a=3.9_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.7,26.5,-28.64147658180445,-1.120538332266733,-6.600099979317747,2,Done,BTBT_theta=26.5_a=6.5_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.1,26.0,-29.69254328031093,-0.6797062817495316,-7.083282679202966,2,Done,BTBT_theta=26.0_a=7.0_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.2,27.0,-39.8031475530006,-4.56805317173712,-7.66676030238159,2,Done,BTBT_theta=27.0_a=7.8_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.1,25.5,-29.6168781244196,-0.6659826380200684,-7.071228212094866,1,Done,BTBT_theta=25.5_a=7.0_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.7,26.5,-28.718999166041613,-1.0156876859255135,-6.671905948547646,2,Done,BTBT_theta=26.5_a=6.6_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.9,27.0,-28.40663723787293,-1.261326475534588,-6.470996071700938,1,Done,BTBT_theta=27.0_a=6.4_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.4,27.0,-35.45692544197664,-10.813992782030256,-3.457234969479032,1,Done,BTBT_theta=27.0_a=4.0_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.2,26.0,-29.413451932836324,-0.6797062817495316,-7.013509842334315,2,Done,BTBT_theta=26.0_a=7.0_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.2,27.0,-39.71742968773469,-4.56805317173712,-7.6453308360651135,2,Done,BTBT_theta=27.0_a=7.9_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.6,26.5,-28.701215533539653,-1.120538332266733,-6.615034717251547,2,Done,BTBT_theta=26.5_a=6.5_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.2,25.5,-29.33439822215587,-0.6659826380200684,-7.000608236528933,1,Done,BTBT_theta=25.5_a=7.0_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.9,27.0,-28.450412335339934,-1.1426141338888556,-6.541296016890556,1,Done,BTBT_theta=27.0_a=6.5_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.5,27.0,-35.28513830434531,-10.813992782030256,-3.4142881850712,1,Done,BTBT_theta=27.0_a=4.0_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.3,26.0,-29.10280938213691,-0.6797062817495316,-6.935849204659462,2,Done,BTBT_theta=26.0_a=7.0_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.1,27.0,-39.45309737417847,-4.585899555590004,-7.570324565749615,2,Done,BTBT_theta=27.0_a=7.7_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.6,26.5,-28.88099714834243,-1.0156876859255135,-6.712405444122851,2,Done,BTBT_theta=26.5_a=6.6_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.3,25.5,-29.02189824264497,-0.6659826380200684,-6.922483241651207,1,Done,BTBT_theta=25.5_a=7.0_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.8,27.0,-28.47378080850467,-1.261326475534588,-6.487781964358874,1,Done,BTBT_theta=27.0_a=6.4_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.0,26.0,-29.725111050531268,-0.8210152587853372,-7.020770133240148,2,Done,BTBT_theta=26.0_a=6.8_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.6,27.0,-35.07582606934011,-10.813992782030256,-3.3619601263199,1,Done,BTBT_theta=27.0_a=4.0_b=12.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,6.1,27.0,-39.69079816201702,-4.585899555590004,-7.629749762709251,2,Done,BTBT_theta=27.0_a=7.8_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.6,26.5,-28.8852140144445,-0.9216992382425816,-6.760453884489834,2,Done,BTBT_theta=26.5_a=6.7_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.0,25.5,-29.673103020060807,-0.8049259022809565,-7.015812803874724,1,Done,BTBT_theta=25.5_a=6.8_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.0,26.0,-29.92932790471241,-0.746705524623394,-7.108979213866405,2,Done,BTBT_theta=26.0_a=6.9_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.8,27.0,-28.617380197625607,-1.1426141338888556,-6.583037982461974,1,Done,BTBT_theta=27.0_a=6.5_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,6.1,27.0,-39.70096382405609,-4.585899555590004,-7.63229117821902,2,Done,BTBT_theta=27.0_a=7.9_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.7,26.5,-28.64091182127595,-0.9216992382425816,-6.699378336197697,2,Done,BTBT_theta=26.5_a=6.7_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.3,27.0,-35.51310013746843,-10.908746792003512,-3.4239016383653507,1,Done,BTBT_theta=27.0_a=3.9_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.0,25.5,-29.86739266617224,-0.7318398125935346,-7.100928260246292,1,Done,BTBT_theta=25.5_a=6.9_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.0,26.0,-29.934661738574505,-0.6797062817495316,-7.14381229376886,2,Done,BTBT_theta=26.0_a=7.0_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.8,27.0,-28.59901925455779,-1.0359186087734995,-6.631795509252697,1,Done,BTBT_theta=27.0_a=6.6_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.8,26.5,-28.36003834567964,-0.9216992382425816,-6.6291599672986194,2,Done,BTBT_theta=26.5_a=6.7_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.5,28.0,-27.784222619608045,-1.7686808607541025,-6.06171522452496,2,Done,BTBT_theta=28.0_a=6.1_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.6,28.0,-27.39760115835816,-1.600018722936511,-6.049390928121284,1,Done,BTBT_theta=28.0_a=6.2_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.9,26.0,-30.043233518954366,-0.746705524623394,-7.137455617426895,2,Done,BTBT_theta=26.0_a=6.9_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.0,25.5,-29.863941361662,-0.6659826380200684,-7.132994021405466,1,Done,BTBT_theta=25.5_a=7.0_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.5,26.5,-28.99211661890149,-1.0156876859255135,-6.740185311762616,2,Done,BTBT_theta=26.5_a=6.6_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.3,27.0,-35.58488728059456,-10.813992782030256,-3.489225429133512,2,Done,BTBT_theta=27.0_a=4.0_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.9,27.0,-28.34994798526168,-1.0359186087734995,-6.56952769192867,1,Done,BTBT_theta=27.0_a=6.6_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.6,28.0,-27.59898166684433,-1.7686808607541025,-6.015404986334033,1,Done,BTBT_theta=28.0_a=6.1_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.9,26.0,-30.13709646463394,-0.6797062817495316,-7.19442097528372,2,Done,BTBT_theta=26.0_a=7.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.9,25.5,-29.690422296524048,-0.8049259022809565,-7.020142622990534,1,Done,BTBT_theta=25.5_a=6.8_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.5,26.5,-29.08955637132749,-0.9216992382425816,-6.811539473710582,2,Done,BTBT_theta=26.5_a=6.7_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.3,27.0,-35.09332104679197,-10.459725736174732,-3.5434673936106265,2,Done,BTBT_theta=27.0_a=4.1_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,9.0,27.0,-28.06164479162544,-1.0359186087734995,-6.49745189351961,1,Done,BTBT_theta=27.0_a=6.6_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.9,26.0,-30.045919261407107,-0.6192080427426845,-7.2018757939804345,2,Done,BTBT_theta=26.0_a=7.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.7,28.0,-27.36163228470832,-1.7686808607541025,-5.956067640800029,1,Done,BTBT_theta=28.0_a=6.1_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.9,25.5,-29.990384626202285,-0.7318398125935346,-7.131676250253804,1,Done,BTBT_theta=25.5_a=6.9_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.5,26.5,-29.02050517080352,-0.8375626974739134,-6.836344943963923,2,Done,BTBT_theta=26.5_a=6.8_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.4,27.0,-34.91817045584321,-10.459725736174732,-3.4996797458734363,2,Done,BTBT_theta=27.0_a=4.1_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.7,27.0,-28.476767755579203,-1.261326475534588,-6.488528701127507,1,Done,BTBT_theta=27.0_a=6.4_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.0,26.0,-29.770367071032524,-0.6192080427426845,-7.132987746386789,2,Done,BTBT_theta=26.0_a=7.1_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.5,28.0,-27.662786884699017,-1.600018722936511,-6.115687359706499,1,Done,BTBT_theta=28.0_a=6.2_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.6,26.5,-28.74195348215289,-0.8375689726090059,-6.766703884233721,2,Done,BTBT_theta=26.5_a=6.8_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.9,25.5,-30.07305279467255,-0.6659826380200684,-7.185271879658103,1,Done,BTBT_theta=25.5_a=7.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.5,27.0,-34.70534416427836,-10.459725736174732,-3.446473172982224,2,Done,BTBT_theta=27.0_a=4.1_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.1,26.0,-29.461079942062497,-0.6192080427426845,-7.055665964144282,2,Done,BTBT_theta=26.0_a=7.1_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.7,27.0,-28.73276673583314,-1.1426141338888556,-6.611884617013857,1,Done,BTBT_theta=27.0_a=6.5_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.7,26.5,-28.43087167432532,-0.8375626974739134,-6.688936569844373,2,Done,BTBT_theta=26.5_a=6.8_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.7,28.0,-27.08949374873191,-1.600018722936511,-5.972364075714722,1,Done,BTBT_theta=28.0_a=6.2_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.8,25.5,-30.06500811688602,-0.7318398125935346,-7.150332122924738,1,Done,BTBT_theta=25.5_a=6.9_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.2,27.0,-35.5317999352701,-10.908746792003512,-3.428576587815769,2,Done,BTBT_theta=27.0_a=3.9_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.8,26.0,-30.106662230566144,-0.746705524623394,-7.153312795329839,2,Done,BTBT_theta=26.0_a=6.9_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.7,27.0,-28.80594695173204,-1.0359186087734995,-6.68352743354626,1,Done,BTBT_theta=27.0_a=6.6_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.4,26.5,-29.04633348202333,-1.0156876859255135,-6.753739527543075,2,Done,BTBT_theta=26.5_a=6.6_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.5,28.0,-27.43781199958176,-1.4482115036807954,-6.135347248055041,1,Done,BTBT_theta=28.0_a=6.3_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.8,25.5,-30.242354991845787,-0.6659826380200684,-7.227597428951412,1,Done,BTBT_theta=25.5_a=7.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.2,27.0,-35.662347115110606,-10.813992782030256,-3.508590387762524,2,Done,BTBT_theta=27.0_a=4.0_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.8,26.0,-30.29763862257824,-0.6797062817495316,-7.234556514769793,2,Done,BTBT_theta=26.0_a=7.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.4,26.5,-29.248190899845213,-0.9216992382425816,-6.851198105840012,2,Done,BTBT_theta=26.5_a=6.7_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.6,27.0,-28.79004584858194,-1.1426141338888556,-6.626204395201057,1,Done,BTBT_theta=27.0_a=6.5_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.2,27.0,-35.22454593749717,-10.459725736174732,-3.576273616286926,2,Done,BTBT_theta=27.0_a=4.1_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.6,28.0,-27.10633611725644,-1.4482115036807954,-6.052478277473711,1,Done,BTBT_theta=28.0_a=6.3_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.8,25.5,-30.21760599827394,-0.6064570397138596,-7.251172979711555,1,Done,BTBT_theta=25.5_a=7.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.8,26.0,-30.285251576453447,-0.6192080427426845,-7.26170887274202,2,Done,BTBT_theta=26.0_a=7.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.4,26.5,-29.2636150943581,-0.8375689726090059,-6.897119287285022,2,Done,BTBT_theta=26.5_a=6.8_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.6,27.0,-28.96663971291855,-1.0359186087734995,-6.723700623842888,1,Done,BTBT_theta=27.0_a=6.6_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,27.0,-35.485765802208334,-10.908746792003512,-3.417068054550328,2,Done,BTBT_theta=27.0_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.7,28.0,-26.74022168200463,-1.4482115036807954,-5.96094966866076,1,Done,BTBT_theta=28.0_a=6.3_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.7,26.0,-30.114794759545475,-0.746705524623394,-7.155345927574672,2,Done,BTBT_theta=26.0_a=6.9_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.9,25.5,-29.971772680524737,-0.6064570397138596,-7.189714650274254,1,Done,BTBT_theta=25.5_a=7.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.3,26.5,-29.35541980806738,-0.9216992382425816,-6.878005332895555,2,Done,BTBT_theta=26.5_a=6.7_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.1,27.0,-35.6824776371941,-10.813992782030256,-3.513623018283397,2,Done,BTBT_theta=27.0_a=4.0_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.6,27.0,-28.96867284551263,-0.9402484339661896,-6.772043994395062,1,Done,BTBT_theta=27.0_a=6.7_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.7,26.0,-30.412372551858425,-0.6797062817495316,-7.26323999708984,2,Done,BTBT_theta=26.0_a=7.0_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,9.4,28.0,-27.80995052913204,-1.956657755887136,-5.974158754339442,1,Done,BTBT_theta=28.0_a=6.0_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.0,25.5,-29.69155181478709,-0.6064570397138596,-7.119659433839843,1,Done,BTBT_theta=25.5_a=7.1_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
