a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.3,7.9,61.5,0,10,-40.06382775679231,-0.3824861701577902,-4.557046646019444,-7.54619053110946,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.3_b=7.9_cx=0_cy=0_cz=0.log
6.0,7.8,61.5,0,-4,-40.98075792007148,-0.3739143835846334,-4.866415351396427,-7.625024612527341,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.0_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.9,61.5,0,-6,-41.15899585932493,-0.3486947566270828,-4.82688849628903,-7.701957338373177,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
6.3,8.0,61.5,0,6,-40.25018567638472,-0.3289532922208309,-4.557046646019444,-7.619546449976042,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.3_b=8.0_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,0,14,-39.81288650864735,-0.3291603703983128,-4.866415351396427,-7.355433766264468,1,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.0,7.9,61.5,0,-2,-41.22828551474959,-0.3411897371988743,-4.866415351396427,-7.703268834389746,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6.0,7.9,61.5,0,-4,-41.18552698241547,-0.343643301166594,-4.866415351396427,-7.691352419322357,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6.0,7.8,61.5,0,-6,-40.71569769456983,-0.379260768648237,-4.866415351396427,-7.556086363620125,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.0_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.9,61.5,0,-8,-40.60184228187427,-0.356595107819885,-4.866415351396427,-7.5389553408604115,2,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,-8,-40.824282025918365,-0.3282630310859531,-4.82688849628903,-7.6284947427921,2,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-4,-41.16465599881485,-0.3160391361452639,-4.866415351396427,-7.6999367559328675,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.0,7.9,61.5,0,-6,-40.98759777890518,-0.3486947566270828,-4.866415351396427,-7.639344390714541,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6.3,8.0,61.5,0,10,-40.03316761832684,-0.3519829092547297,-4.557046646019444,-7.553777126944624,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.3_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,14,-39.71030117431656,-0.3867469632532447,-4.82688849628903,-7.320757563808002,1,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-8,-40.731749400962144,-0.3282630310859531,-4.866415351396427,-7.585598158999346,2,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.1,7.8,61.5,0,-4,-41.260414025746286,-0.3739143835846334,-4.82688849628903,-7.71470206649974,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.1_b=7.8_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-6,-41.02332819858566,-0.3208270377945155,-4.866415351396427,-7.662210855050944,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.3,8.1,61.5,0,10,-39.822462311945856,-0.3241402907297015,-4.557046646019444,-7.515022109611891,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.3_b=8.1_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-2,-41.17874987376854,-0.3137236242182553,-4.866415351396427,-7.704617980634794,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,0,-8,-40.65126496786252,-0.3024033440742641,-4.866415351396427,-7.578406894230284,2,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,-4,-41.20194264408201,-0.3160391361452639,-4.82688849628903,-7.729021844803356,2,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,7.8,61.5,0,-6,-41.023541551083326,-0.379260768648237,-4.82688849628903,-7.652810755302198,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.1_b=7.8_cx=0_cy=0_cz=0.log
6.0,7.9,61.5,0,-10,-40.00892063369975,-0.3674259304534644,-4.866415351396427,-7.385309517499991,1,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
